name,latitude,longitude,crowd_index,events_index
Telefèric de Montjuïc,41.36885056534847,2.1630513619866973,3.3128359364531064,0.0
Església del Reial Santuari de Sant Josep de la Muntanya,41.4104399702781,2.154195493067497,0.0,0.0
"L'antic Putxet. Els carrers Manacor, Cadis i Putxet",41.40413124648984,2.142225615431341,0.0,0.0
Passatge de Sant Felip,41.40338319158916,2.1471047244543726,0.553876390274407,0.0
La plaça Molina,41.40128333249604,2.146733983621581,3.87713473192085,1.0638297872340425
Mercat Llibertat,41.399737848805614,2.1537484882528983,16.61629170823221,0.5319148936170213
El Canal de la Infanta,41.35439601685321,2.149012074553124,0.0,2.6595744680851063
Bodega Josefa,41.40432354338867,2.145936393031032,0.553876390274407,0.0
"El camí de Finestrelles, i el mirador",41.38716645323706,2.101308027569479,0.0,0.0
El passeig de Sant Gervasi,41.40714994709702,2.1338555488054234,0.0,1.5957446808510638
El Submarí de la Ronda,41.41314852899547,2.1305194357974724,5.9631046856155905,9.574468085106382
Premsa de Vi de Can Xandri,41.43822585647148,2.1853478240155115,0.0,0.0
Hospital Clínic i Provincial,41.38955539831457,2.152194463242196,7.9612286526807905,0.0
Casa Carreras,41.39404843334341,2.108987100941613,0.0,0.0
La Porta Est de la Finca Güell,41.38555915734198,2.1223275022909265,0.0,0.0
La Plaça del Comerç,41.43522215078868,2.189877474368489,4.984887512469664,14.361702127659575
Parròquia de Maria Reina,41.39269599560134,2.111486130409106,0.0,0.0
Conjunt de Cases al Carrer Francisco Giner,41.39892971334762,2.1594708997786287,19.801080952310055,0.0
Cases Manuel Raventós,41.40139423653911,2.15203322023042,6.784985780861486,0.0
Edifici J. Artigas,41.39985990968169,2.1591654567457805,17.585575391212426,0.0
Habitatge Classicista Providència 79,41.40819331103935,2.159386623420811,1.9385673659604246,4.25531914893617
Torre del Rellotge,41.37432440095194,2.1367036614916595,2.87807274838825,2.6595744680851063
"Casal Catòlic de Sant Andreu - Àntic Casino ""El Progrés""",41.43552700152439,2.1864399480323784,2.6502687491624854,3.723404255319149
Antiga Estació de Rodalies Sant Andreu Comtal de RENFE,41.43594335271556,2.192489567666219,0.0,4.787234042553191
Monestir de Sant Pau del Camp,41.37650076335756,2.16931450249219,10.641275702395662,1.5957446808510638
Edifici de l'Antic Hospital de la Santa Creu,41.38108881941955,2.169811468590316,35.7518276431964,7.446808510638298
Ateneu d'Innovació Digital i Democràtica - Canòdrom,41.42728664518391,2.1841198480555195,3.3128359364531064,2.6595744680851063
Institut del Teatre,41.37067944898099,2.157449314071009,5.9631046856155905,18.617021276595743
Palau de la Premsa,41.37248388332653,2.1538979761055,0.0,0.0
Alberg In-Out - AJ000427,41.42206372379852,2.101812736653692,0.0,0.0
Monument a Cristòfol Colom,41.375981756802304,2.1760573876381613,19.214448431428014,15.425531914893616
La Plaça del Sortidor,41.37260876412629,2.1621656959358955,9.740251923195563,9.042553191489361
Escultura Josep Anselm Clavé,41.404090634245215,2.1638663854194364,2.881775080745768,0.0
Conjunt de Torretes al carrer Verdi,41.40746179464575,2.153354042541838,0.0,0.5319148936170213
Reial Acadèmia de Medicina de Catalunya,41.38152411821448,2.168974973139409,28.156872087309974,6.382978723404255
Bibiblioteca Rector Gabriel Ferraté,41.38790151896208,2.1146704334958524,0.0,0.0
La plaça d'Espanya,41.37397463762443,2.1487108014908456,11.926209371231181,0.0
Seu del Districte de Sant Andreu,41.43602805111317,2.190607338298738,4.431011122195256,22.872340425531913
Escultura Colles Sant Medir,41.40349932760185,2.152415836295016,6.4187126840671205,2.6595744680851063
Fundació Barcelona Media - Centre d'Innovació,41.404425080209855,2.1936694239353693,7.288239060196832,0.0
Centre Cívic Cotxeres de Sants,41.37529848802474,2.136897693555585,11.067105400294805,19.680851063829788
Jardins del Palau de Pedralbes,41.38654937434819,2.1184352989192647,0.0,0.0
Jardins de Vil·la Cecília,41.39374957203114,2.121963830470535,0.0,8.51063829787234
Escola Superior d'Administració i Direcció d'Empreses - URL,41.39374137478776,2.11450041725389,9.275940622068696,0.0
La Rambla,41.37765445203638,2.17649085980406,28.284918779685242,4.787234042553191
Parc de Montjuïc,41.36332511934043,2.157516161678922,0.0,2.6595744680851063
Zona de Banys,41.41106682138965,2.221714876463801,10.60107499664994,2.6595744680851063
Casa Calvet,41.39096800710249,2.1730144223801227,32.133764126081324,0.0
Platja de Sant Sebastià,41.373706513534366,2.1896792006250663,36.44119530098417,0.0
Platja de la Nova Icària,41.39076474300676,2.2028838890750646,25.84012030433423,0.0
Antiga Biblioteca Infantil del GATCPAC,41.43240704975568,2.186285451200647,0.0,7.446808510638298
Mercat Barceloneta,41.38024616800817,2.18928120267198,29.797656447746522,4.25531914893617
Mercat Ninot,41.38785716567697,2.1544122344047523,6.784985780861486,2.127659574468085
El Born i la Ribera,41.38485510195776,2.1830157301046778,55.987671783571315,7.9787234042553195
La Barceloneta,41.37956860884705,2.189117360481648,28.947485966975865,6.382978723404255
Sants i Hostafrancs,41.37539782108393,2.1426193870999874,7.4773312687044955,2.6595744680851063
La Sagrera,41.42477305578274,2.1901486318858443,4.5292795140181346,0.0
Seu de la Secció 10 de les Patrulles de Control (Guerra Civil),41.42911252316188,2.19036384484912,0.0,0.5319148936170213
La Vila Olímpica,41.38937966568577,2.197267885136565,13.251343745812425,0.0
El Fòrum,41.41106682138965,2.221714876463801,10.60107499664994,2.6595744680851063
La plaça d'Orfila,41.43624446859994,2.1909591589263973,3.87713473192085,22.872340425531913
El Tibidabo,41.41891333512116,2.1233033539813286,0.0,0.5319148936170213
L'Aqüeducte de Ciutat Meridiana,41.45954300543077,2.175066517148887,0.0,0.0
El barri del Bon Pastor,41.43547896450301,2.204587880121658,0.553876390274407,3.723404255319149
El Raval,41.37843259823847,2.170175969805075,14.659707355091252,9.574468085106382
Sant Antoni,41.37975147357524,2.1615104199875472,9.41589863466492,0.5319148936170213
El Poble-sec,41.37402706084629,2.163850226343413,25.882454843805952,1.0638297872340425
Les Corts,41.38669051526725,2.131946333706955,3.3232583416464427,7.9787234042553195
Forn de la Concepció,41.3953024422244,2.17072858132926,17.585575391212423,0.5319148936170213
Masia la Petita Maria,41.37596451659646,2.1374035500851325,10.523651415213735,18.085106382978722
La plaça de Sant Gaietà,41.40027641073024,2.120264726728752,1.6616291708232214,7.446808510638298
Plaça del Sol,41.40162178824695,2.1566738998226365,18.00098268391823,2.6595744680851063
Casa Llorenç Camprubí,41.38934938466776,2.170855670436062,24.92443756234832,3.1914893617021276
Forn Sarret,41.39477841624774,2.1710520735754435,17.30863719607522,1.0638297872340425
La Plaça del Rom Cremat,41.42215416804366,2.182983037488512,0.0,0.5319148936170213
Centre de Cultura Popular La Violeta de Gràcia,41.4010309942708,2.1562145898860363,18.13945178148683,1.5957446808510638
Viaducte de Vallcarca,41.41181800039176,2.1432697424292484,3.3128359364531064,0.0
Fossar de les Moreres,41.38365386571088,2.1824151631724544,63.661539835921566,3.1914893617021276
Facultat de Dret - UB,41.38723971871468,2.1210972500110508,0.0,0.5319148936170213
Conjunt de Sant Martí de Provençals,41.42090417387696,2.196643734220937,0.0,0.0
Universitat Nacional d'Educació a Distància *Barcelona,41.43646572009841,2.180455235272232,4.637970311034349,0.0
Parc de Recerca Biomèdica de Barcelona,41.38557632373501,2.194017030461737,21.864717180590503,0.0
La Plaça de Catalunya,41.38604507506723,2.169418215449664,37.5727707219749,8.51063829787234
Museu Nacional d'Art de Catalunya,41.368885103834,2.153381227899417,15.901612494974907,9.042553191489361
Elisava Escola Universitaria de Disseny i Enginyeria de Barcelona,41.37848959636991,2.176064541270459,50.2613045873472,1.5957446808510638
Museu Olímpic i de l'Esport Joan Antoni Samaranch de Barcelona,41.36628092507608,2.1570941364707474,3.975403123743727,2.6595744680851063
Edifici Modernista Riera de Sant Miquel 44,41.3981582119799,2.15627378447512,14.677724342271787,0.0
Edifici de La Caixa de Barcelona,41.39846772405435,2.157280332554822,21.45228771793994,0.5319148936170213
La Plaça del Mercadal,41.43498808409701,2.188717976056457,5.093578309485878,4.787234042553191
L'Espai de la Torre Melina i el seu Jardí Romàntic,41.381730229359285,2.1085900896337453,0.0,0.0
Avenç Obrer Català de Sant Andreu,41.43624446859994,2.1909591589263973,3.87713473192085,22.872340425531913
Carrer Pons i Gallarza,41.4355421004354,2.186869522394108,3.975403123743727,4.25531914893617
"TAMAIA Viure Sense Violencia, S.C.C.L.",41.38550526763556,2.175087497981421,35.060971070381015,0.5319148936170213
Carrer Puerto Príncipe,41.422608628418345,2.181260260566652,2.215505561097628,0.0
La Plaça Santa Madrona,41.37346904326101,2.1563144249358346,8.446614951684706,1.5957446808510638
Metro Fontana,41.402647384357394,2.152713414330724,6.6465166832928855,2.127659574468085
La plaça d'en Joanic,41.405305256052856,2.1622519725038294,4.431011122195256,0.5319148936170213
La Plaça Reial,41.38044055326621,2.1749759344450665,96.49956077006685,29.78723404255319
Can Peguera,41.43428467027986,2.16456333073766,0.0,2.6595744680851063
Museu del Modernisme de Barcelona,41.38890739636273,2.163402681362388,16.062415317957804,0.0
Centre Esportiu Municipal Putxet,41.40972803896788,2.141295887779283,0.0,6.382978723404255
Masia Can Valent,41.43553633390901,2.17975400193275,0.0,0.0
Santa Creu d'Olorda,41.415981372010265,2.0590073481470856,0.0,0.0
Edifici La Maternitat,41.38547614322759,2.1266907591970448,0.0,0.0
El nucli de Santa Eulàlia de Vilapicina,41.43105597129707,2.173127543884692,6.6360942780995495,4.787234042553191
La vila de Gràcia,41.405031103391,2.157519564297269,6.7552074803091,2.127659574468085
Ca l'Aranyó,41.40418745612774,2.192916650968304,8.613373434778076,0.0
Casa Pomar,41.39563961765683,2.170281440902392,18.83179726932984,0.0
Casa Queraltó,41.39305633370552,2.161061569869412,24.785968464779714,0.0
Casa Jaume Forn,41.395288179555614,2.166550686689944,10.602563911677562,0.5319148936170213
Casa Santurce,41.39560141763696,2.166965615442641,14.390363741941247,3.1914893617021276
Casa Granell *Balmes,41.39014919657067,2.1613897653246257,20.770364635290264,0.0
Casa Vallet i Xiró,41.39698989040617,2.166908231079334,18.83179726932984,0.0
El carrer de Canet,41.39869925444347,2.1234442569006,1.107752780548814,3.1914893617021276
Dipòsit del Rei Martí,41.40886213744492,2.1271686577385576,3.3128359364531064,0.5319148936170213
Antiga Subcentral Elèctrica de la Barceloneta,41.37949735138732,2.190007515254681,27.950020129266925,1.0638297872340425
L'Hortet del Forat,41.3874487826944,2.179763332554008,21.471643613298987,5.851063829787234
El Pla de Palau,41.38289712933221,2.1825248996890165,49.607670890222295,4.787234042553191
Colònia Castells,41.387548470347184,2.1392455922096265,0.0,0.5319148936170213
La plaça de Comas,41.38564406822385,2.1297722513988706,6.1909086848413555,0.5319148936170213
La plaça de la Reina Maria Cristina,41.38864240334821,2.126698190734328,0.0,0.0
La plaça de Ramon M. Roca i Sastre,41.38571907130875,2.118772762148288,0.0,0.0
Pilar d'Aigua de la Sagrera,41.4220738556162,2.190885833187442,0.4214790310223388,0.0
Escultura David i Goliat Homenatge a les Brigades Internacionals,41.42487315212389,2.157703561885268,0.0,0.0
Club Natació Sant Andreu,41.43005047129456,2.186313336459395,2.986763545404463,6.914893617021276
Mirador Joan Sales i Vallès,41.41637421536977,2.152799267220405,0.0,0.0
El barri de la Clota,41.42664948190676,2.150985823958698,0.0,0.0
Casa Almirall,41.38238921399351,2.165929295607357,23.50847937108229,0.0
Plaça de les Dones del 36,41.40454220831473,2.153654759838709,5.973527090808928,0.5319148936170213
Círculo Ecuestre,41.395763940464285,2.1540111781345668,5.400294805175469,0.0
Associació d'Emprenedors del Clot - Eix Clot,41.41643869811126,2.181492927401364,1.107752780548814,2.6595744680851063
Rambla de Fabra i Puig,41.43035899926197,2.184527163310618,1.6616291708232214,1.0638297872340425
Jardins Laribal,41.36812384413011,2.158482875531215,16.564179682265532,0.0
Casernes d'Artilleria  de Sant Andreu,41.44395793480301,2.19050806677001,0.0,1.0638297872340425
L'Estació dels FGC de Sarrià,41.39829106263617,2.1250093275396296,0.0,13.829787234042552
Torre Castanyer,41.4078488716108,2.134224907245418,0.0,0.0
Jardins de Joan Brossa,41.36867092135471,2.165012850406953,5.30053749832497,0.0
Parròquia de Sant Genís dels Agudells,41.42798213665874,2.1365982986152545,0.0,0.0
'La Masia' del Barça,41.38164275556459,2.1215489678471395,9.275940622068696,0.0
Museu de Ciències Naturals de Barcelona,41.41081133082032,2.220499449653222,14.576478120393666,10.106382978723405
Centre Cívic Casa del Rellotge,41.35757415322748,2.141406028389017,2.2034200436674354,9.574468085106382
La Fàbrica del Sol,41.383031580266,2.1912801963845494,10.60107499664994,0.0
Jardins de la Tamarita,41.41090504207735,2.1353308120104346,9.938507809359319,0.0
"""Vivendes"" del Congrés Eucarístic",41.42583306266904,2.181536675794661,0.0,0.0
El Campus Raval - UB,41.38407718499735,2.166899934194828,38.549498980093205,7.9787234042553195
Casa Planells,41.4005940299752,2.174625257658432,11.492935098193946,0.0
Castell de Torre Baró,41.45079189503227,2.1761305165721443,3.3128359364531064,3.1914893617021276
Reial Acadèmia de Ciències i Arts de Barcelona,41.38417592716741,2.1707408640195456,50.75860220657208,10.638297872340425
Carrer Major de Sarrià,41.39599155894147,2.1251530428320944,0.553876390274407,0.0
Casa Fornells,41.41373899158243,2.134298941292163,8.613373434778076,0.0
El barri de la Mercè,41.388936898572986,2.1055266224814213,0.0,0.0
Edifici Alhambra,41.403617178236445,2.1397153048637696,0.553876390274407,0.0
El Farró a través del carrer Saragossa,41.40089932712729,2.150867135716541,8.723553146821912,0.5319148936170213
Universitat Internacional de Catalunya,41.406033260654574,2.123231960089889,3.3128359364531064,0.0
Associació Eix Comercial de Sant Andreu,41.434154466273625,2.1880184231321453,2.215505561097628,2.6595744680851063
Biblioteca Barceloneta -  La Fraternitat,41.37923262887593,2.188871640262453,26.65306790941441,2.127659574468085
Institut Vila de Gràcia,41.3986014146248,2.155368115677565,15.093131634977592,0.0
Pavelló de la República,41.43084548288972,2.151482356409003,3.975403123743727,1.5957446808510638
Cementiri Montjuïc,41.35439614126615,2.149011845799688,0.0,2.6595744680851063
Casa Thomas,41.39657596077136,2.1656125429824926,18.13945178148683,0.5319148936170213
Las Golondrinas - Sirenas SA,41.3746514376551,2.1781153021938917,23.189851555171746,1.0638297872340425
Centre Cívic Torre Llobeta,41.42693150965028,2.173966250593847,0.0,7.9787234042553195
Associació de Comerciants i Professionals Barnavasi,41.40545573179054,2.147638695309088,0.0,0.0
Associació Catalana per la Integració i el Desenvolupament Humà,41.40196689745648,2.161132948779616,7.061923975998691,0.0
Antiga Fàbrica Estrella Damm,41.40912820969591,2.178180484218155,0.0,2.127659574468085
Parròquia de Santa Madrona,41.3741976792283,2.164693483626283,23.400433492764456,4.787234042553191
Parc de la Creueta del Coll,41.419264262411424,2.1462520569914068,5.30053749832497,0.5319148936170213
Unió de Cooperatives per a la Fabricació de Pastes per a Sopa,41.37867570317367,2.1681069096683667,12.926760269791403,4.25531914893617
Casa Sarriera,41.382407945809554,2.178630636272102,45.58462248559475,10.106382978723405
Torre Jussana - Centre de Serveis a les Associacions,41.42969190027591,2.15131477992075,1.325134374581242,0.0
Platja de la Barceloneta,41.37861435600187,2.192222242417201,29.815523428077956,0.0
Hospital de la Santa Creu i Sant Pau,41.41544108395991,2.1739598683555683,3.975403123743727,9.042553191489361
Mercat de les Flors Centre de les Arts de Moviment,41.370538264069474,2.157271883570921,5.9631046856155905,18.617021276595743
Impremta Baltasar,41.43211304281075,2.1894065564080645,1.107752780548814,6.914893617021276
Parc Esportiu de Can Dragó,41.436593069404815,2.183157005742885,1.9877015618718636,0.0
Col·legi de Censors Jurats de Comptes de Catalunya,41.39041020339857,2.11279079824562,2.6502687491624854,0.0
L'Auditori de Barcelona,41.39877242493477,2.185159128100962,15.901612494974907,71.27659574468085
Palau de la Virreina,41.38252973907768,2.171726398818812,77.51887199797507,4.25531914893617
Centre Cívic Can Deu,41.38679400774152,2.1325216465394625,2.215505561097628,7.9787234042553195
Parc de Cervantes,41.38456852873157,2.1094394046493576,0.0,0.0
Ca n'Andalet,41.42721189152529,2.153678760813793,0.0,0.0
Centre Cívic Tomasa Cuevas - Les Corts,41.38481868130682,2.1283416789870517,0.0,36.702127659574465
Parc del Centre del Poblenou,41.40679356695045,2.199757373643509,0.0,0.5319148936170213
Mooby Bosque Multicines,41.40139721074222,2.151721868976122,6.646516683292884,0.0
Club Natació Catalunya,41.41535438536336,2.158160977129535,3.3128359364531064,0.0
Sarrià,41.398258662470965,2.1223212146455017,2.215505561097628,0.0
Jardins de Vil·la Amèlia,41.39390619967619,2.1211872573336934,0.0,8.51063829787234
Plaça del Nen de la Rutlla,41.4188254176045,2.1715923368510053,0.0,1.0638297872340425
Casa Granell *Girona,41.39730099114916,2.1680813060601696,13.846909756860176,0.0
Palau Montaner,41.395600440595466,2.1650637423227845,10.93905870791954,1.5957446808510638
Edifici La Rotonda,41.41053474585558,2.1370219362887046,2.6502687491624854,0.0
Hort Urbà Masia Can Soler,41.42502856858588,2.130702385728167,0.0,0.5319148936170213
Drogueria Rovira (Antiga Drogueria Galvany),41.39694983975115,2.14476287679332,9.41589863466492,0.5319148936170213
L'Anella Olímpica,41.36617316365693,2.1525839482341884,15.901612494974907,1.0638297872340425
La Zona Universitària,41.38614602205185,2.116760355882887,0.0,0.0
"El Campus Nord, Ciutat Universitària",41.387167536117424,2.112824395389949,0.0,0.0
Edifici MediaTIC,41.40267993266015,2.1944666095628262,21.714723769263404,2.127659574468085
Platja de Llevant,41.40501510946871,2.217741476714544,25.177553117043608,0.0
Centre Cívic Guinardó,41.41607687588995,2.1733610333293782,1.325134374581242,9.042553191489361
Parròquia de Sant Pacià,41.43166813631247,2.187587402173429,0.553876390274407,2.6595744680851063
Santa Església Catedral Basílica de Barcelona,41.384296570811145,2.1761751314006545,73.25164152881794,23.93617021276596
Club Natació Barcelona,41.37127323270199,2.187849724478972,19.877015618718637,0.0
Vil·la Joana. Museu d'Història de Barcelona,41.41954329767189,2.099950499346553,3.975403123743727,0.0
Ateneu Barcelonès,41.38468020491708,2.171664567764501,44.86398761222697,10.638297872340425
Parròquia de Santa Maria del Remei,41.386892522386965,2.132098891535344,2.7693819513720355,7.9787234042553195
Fundació Suñol,41.38265181042153,2.126410211337908,5.752053237068449,0.5319148936170213
Associació de Comerciants i Veïns de Creu Coberta,41.37602040585622,2.143153879462518,5.1233566100382655,1.0638297872340425
Fundació Universitaria Agustí Pedro Pons,41.40660960989669,2.1141838297013127,0.0,0.0
El Born. Museu d'Història de Barcelona,41.38567300413077,2.183585604443325,39.460714976996265,4.25531914893617
Teatro de los Sentidos,41.36425978367883,2.1432333432874637,0.0,0.0
Monestir de Santa Maria de Valldonzella,41.41187688269559,2.131008959069784,2.6502687491624854,0.0
Parròquia de Maria Auxiliadora,41.394938605535096,2.1278275709059584,0.0,0.0
Parròquia de Sant Medir,41.36984160255108,2.1377566200682048,0.0,2.127659574468085
Centre de Reunions i Convencions UAB Casa Convalescència,41.41379174747705,2.176910232352591,4.637970311034349,0.0
Palau Robert,41.396132216710285,2.159531980047189,22.094010094843885,3.723404255319149
Cementiri Sant Andreu,41.437412139312414,2.1790301618213404,0.0,0.0
Jardins,41.43651987559525,2.1413388044305384,3.975403123743727,0.0
Casal Cívic i Comunitari Barcelona - Can Guardiola,41.4299594840632,2.188553382391543,1.6616291708232214,9.574468085106382
Monument Arc de Triomf de Barcelona,41.39108086341498,2.1807039051520003,18.888376040379374,1.5957446808510638
Torre Bellesguard  Gaudí - Casa Figueres,41.40916538840938,2.126832670465789,3.975403123743727,0.5319148936170213
Platja de la Mar Bella,41.39857924467329,2.2123276980931683,26.50268749162485,0.0
Seu del Districte de Sarrià-Sant Gervasi,41.39912976584916,2.1214123028583627,7.852537855664576,3.723404255319149
Jardí Botànic de Barcelona,41.362685495322765,2.156846833156892,0.0,2.6595744680851063
Centre Cívic  Vil·la Urània,41.40144911965885,2.149816841793133,4.984887512469664,57.4468085106383
Casa Vilaró,41.41136623661588,2.151433629959552,0.0,0.0
Moll de la Fusta,41.37903656788793,2.181832960571753,4.637970311034349,2.127659574468085
Casa Lleó Morera,41.391311136498935,2.165491865898989,68.34715542783972,7.9787234042553195
Ateneu  Sant Andreu,41.4324898639079,2.1853030314588358,0.0,6.382978723404255
Centre Cívic Can Castelló,41.39904051559378,2.140179532716965,0.0,5.319148936170213
Casa Casas-Carbó,41.395481069803886,2.1613599645166035,44.97863406935366,7.9787234042553195
Casa Antoni Costa,41.39516263147227,2.15817039068309,10.048687521403153,0.0
Casa Comas d' Argemir,41.4107909301786,2.145865303185273,0.0,0.0
Mercat Sant Andreu,41.43489312913732,2.1883934902332927,4.648392716227685,4.787234042553191
Centre Cultural La Farinera del Clot,41.40487897583886,2.18840476699031,2.6502687491624854,6.382978723404255
Refugi 307.  Museu d'Història de Barcelona,41.37107815965785,2.166220058300664,1.246221878117416,1.5957446808510638
Pavellons d'Entrada de l'Antiga Finca Güell,41.38849058797558,2.1208592991305357,0.0,0.5319148936170213
Oratori de Sant Felip Neri *Gràcia,41.40200153642768,2.1556884231723643,10.939058707919541,4.787234042553191
Hotel Casa Fuster - HB-004219,41.39801599366713,2.158025884692545,24.65643285737683,0.5319148936170213
Disseny Hub Barcelona,41.402601111692825,2.1880498461023428,19.214448431428014,10.638297872340425
Fundació Privada Centre de Producció Artística i Cultural Palo Alto,41.40453754416711,2.210261414480815,4.637970311034349,0.5319148936170213
Jardinets de Salvador Espriu,41.39768032787045,2.158061333032838,24.181468963566246,0.5319148936170213
Mercat Boqueria - Sant Josep,41.38204889437501,2.17227075910574,90.68236975715794,2.6595744680851063
Casa Josep Castelló,41.40922522099331,2.1583254055522816,0.0,0.0
Casa Martí Trias i Domènech,41.41350924872243,2.1531271963876577,22.527284367881126,0.5319148936170213
Casa Rosa Alemany,41.40737731100891,2.14863345725769,1.9877015618718636,3.1914893617021276
Casa Serès,41.404039707549934,2.156628602714139,29.20506826675401,2.6595744680851063
Mercat Santa Caterina,41.38639488164491,2.1781771121189712,25.72398493217992,0.5319148936170213
Carrer Aiguafreda,41.42673221154588,2.1594552433114487,0.0,0.0
Casa Anoll,41.40044227869542,2.1610663164262904,6.6465166832928855,0.0
Casa Barangé,41.413399023929664,2.144460106814436,0.0,1.5957446808510638
Gerència Urbanística Port Vell de l'Autoritat Portuària de Barcelona,41.37792481602983,2.1782341227997044,14.697080237630837,0.0
Universitat de Barcelona,41.38657708352391,2.164030568391206,28.393609576701454,1.5957446808510638
Parròquia de Sant Pere de les Puel·les,41.38922892058108,2.1792430187092746,17.456039783809537,0.5319148936170213
"BAU, Centre Universitari d'Arts i Disseny de Barcelona",41.39772635565731,2.195641449471245,7.288239060196832,0.0
Museu Tàpies,41.39155351265377,2.1637754588196367,59.95116358709408,6.382978723404255
Parròquia de Santa Maria del Pi - Basílica,41.38233930831356,2.1737942555699594,88.56811041793844,8.51063829787234
Jardins del Turó del Putxet,41.40774734930597,2.1425177258809422,0.0,0.0
Parc de Monterols,41.40161305479784,2.1397735122452017,0.553876390274407,0.0
World Trade Center,41.37109064113994,2.1823636757953957,12.588776558521802,0.5319148936170213
Centre Moral i Instructiu de Gràcia,41.4011467607569,2.1547866320723554,11.492935098193946,7.9787234042553195
Parròquia de la Verge de Gràcia i Sant Josep,41.4065945273656,2.1489419133653587,1.325134374581242,1.0638297872340425
Casa Gustà,41.41041608639633,2.160063116454555,1.6109868874797395,0.0
Cafeteria Restaurant Cafè de l'Òpera,41.38091335380008,2.173782143732884,98.73442222652352,16.48936170212766
Platja del Bogatell,41.39460267821261,2.2067544978597606,26.50268749162485,0.5319148936170213
Biblioteca Montserrat Abelló,41.38373133027636,2.135305845435044,3.3128359364531064,6.382978723404255
Sant Andreu Teatre,41.43061427405158,2.1889212140974257,2.215505561097628,13.829787234042552
Mercat Guineueta,41.43865254771624,2.170245672758619,0.0,2.127659574468085
Edifici de La Model,41.38346653721597,2.145384599812989,0.0,5.851063829787234
Palau de la Música Catalana,41.38736310291296,2.1751754135417323,33.240027991602524,100.0
Parròquia de Santa Maria de Gràcia,41.39833719125325,2.1579647021625696,24.963149353066417,0.5319148936170213
Hort Urbà Masia Can Mestres,41.35971541159925,2.145157408726708,0.0,0.0
Parròquia de Sant Vicenç de Sarrià,41.39948172834851,2.121111403839136,8.406414245938983,3.723404255319149
Institut Químic de Sarrià - Campus Sarrià - IQS,41.40379591152728,2.1194605457742592,1.325134374581242,0.0
Casa Museu Gaudí,41.41481232125404,2.1550643342300395,0.0,0.0
Parc de Joan Miró,41.37726829547463,2.1493406545619487,21.8260053898724,2.127659574468085
Club Tennis La Salut,41.41234042111287,2.15819198579813,3.3128359364531064,0.0
Parròquia de la Mare de Déu del Coll,41.420132063616215,2.151319417179658,0.0,5.319148936170213
Parc de Can Sabaté,41.36437449049291,2.137749555318519,0.0,0.0
Jardins Mestre Balcells,41.40765541373202,2.15412689316291,0.0,0.5319148936170213
Casal de Barri Font d'en Fargues,41.424333431530485,2.1652481090205704,0.0,7.446808510638298
Base Nàutica Municipal de la Mar Bella,41.39653535209156,2.2097712400521687,27.165254678915474,0.0
Casa Lamadrid,41.39694691705839,2.1681807052555757,15.587451424147222,0.0
"Espai Gaudí: Pis, Golfes i Terrat",41.39534759002928,2.162061079088016,42.29858701963878,7.9787234042553195
Parc de la Ciutadella,41.38633657544665,2.185381778970792,13.251343745812425,1.5957446808510638
Jardins de Ramon Margalef i López,41.36609351846864,2.152965473661524,15.901612494974907,0.0
Parc del Castell de l'Oreneta,41.39940218424315,2.112199777559347,0.0,0.5319148936170213
Turó Park - Parc del Poeta Eduard Marquina,41.39410523623182,2.1419158924657906,4.648392716227685,1.5957446808510638
Parc Sanitari Pere Virgili,41.41495508215848,2.140265906627508,2.6502687491624854,0.0
Casa Garriga Nogués,41.38892310014807,2.165254832995529,25.872876434941855,0.0
Parc de Sant Martí,41.41989650584673,2.198051769477209,0.0,0.5319148936170213
Cases Leandre Vidal,41.40086949415278,2.160109975770286,10.800589610350938,0.0
Edifici Puiggròs,41.39966543105189,2.1592603871633957,17.447106293643824,0.0
Casa Rubinat,41.40487709704659,2.157716680356859,7.862960260857914,1.0638297872340425
Col·legi Oficial de Metges de Barcelona,41.404236241777,2.129341454867993,0.0,0.0
Hospital  Sociosanitari Mutuam Güell,41.411445154741465,2.1567276831754065,0.0,0.0
El Parc del Fòrum,41.41106682138965,2.221714876463801,10.60107499664994,2.6595744680851063
L'Aquàrium de Barcelona - Aspro Parks,41.37680536906014,2.1843840154597025,29.815523428077956,2.6595744680851063
Casa Elisa Bremon d'Espina,41.399646914660494,2.155601559279648,18.000982683918227,0.0
Casa Eloy Detouche,41.406698383788495,2.16476312511361,0.008629097064964425,0.0
Casa F. Homet,41.40368647833563,2.1524799804849275,5.864836293792714,2.6595744680851063
Casa Feliu Iglesies,41.402178366408194,2.152775398750866,7.200393073567293,0.0
Casa Tomàs Valls,41.41098981404602,2.156053352602201,0.0,0.0
"Àntic Edifici de Catalana de Gas i Electricitat, SA",41.385810987300985,2.173038152640421,29.90932507481798,0.0
Can Mora,41.41790973374814,2.151042845959997,0.0,0.5319148936170213
Can Muntaner de Dalt,41.41350924872243,2.1531271963876577,22.527284367881126,0.5319148936170213
Can Trilla,41.40354926420721,2.1519292949349675,7.852537855664576,2.127659574468085
Parc de Diagonal Mar,41.40849031137141,2.212231951523546,5.30053749832497,0.0
Plaça del Rei,41.38399153606988,2.177312208308455,87.4737578726382,10.638297872340425
Pla de l'Os - La Rambla,41.38140185945734,2.173363232841329,99.99999999999999,0.5319148936170213
El camp de la Creu,41.388763523980295,2.140180281885298,0.0,0.0
Parròquia rural de Santa Maria de Vallvidrera,41.41903790688767,2.0986366212851304,0.0,4.787234042553191
